"","group","counterbalance","block_type","block","delay_condition","trial","chosen","unchosen","offer_right_image","exp_value_chosen","exp_value_unchosen","choice_location","choice_key","exp_value1","exp_value2","exp_value3","exp_value4","reward","coins_per_block","coins_per_task","ITI_duration","rt_deadline","choice_feedback_duration","outcome_duration","subject","rt","stay","reward_oneback","reward_twoback","reward_threeback","reoffer_chosen_oneback","stay_key","delta_exp_value","acc","offer1","offer2","choice","selected_offer","offer_left_image","cum_reward_ch1","cum_reward_ch2","cum_reward_ch3","cum_reward_ch4","cum_visit_ch1","cum_visit_ch2","cum_visit_ch3","cum_visit_ch4","mean_reward_ch1","mean_reward_ch2","mean_reward_ch3","mean_reward_ch4","cum_reward_chosen","cum_reward_unchosen","cum_visit_chosen","cum_visit_unchosen","mean_reward_chosen","mean_reward_unchosen","subj_acc","abort","first_trial_in_block"
"2783","ADHD","start_with_long_delay"," test",1,"long",14,1,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,"unrewarded",4,5,1,6,0.5,1,"Dafq7m1z",3.49667120003141,0,"rewarded","unrewarded","unrewarded",TRUE,0,0.1,0,2,1,1,1,2,0,2,0,1,3,5,2,3,0,0.4,0,0.333333333333333,0,2,3,5,0,0.4,0,FALSE,0
"2784","ADHD","start_with_long_delay"," test",1,"long",15,2,4,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",4,5,1,6,0.5,1,"Dafq7m1z",1.00619799993001,0,"unrewarded","rewarded","unrewarded",FALSE,0,0.2,0,2,4,2,0,2,0,2,0,1,3,6,2,3,0,0.333333333333333,0,0.333333333333333,2,1,6,3,0.333333333333333,0.333333333333333,0,FALSE,0
"2785","ADHD","start_with_long_delay"," test",1,"long",16,1,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,"rewarded",5,6,1,6,0.5,1,"Dafq7m1z",0.750104499980807,0,"unrewarded","unrewarded","rewarded",FALSE,0,0.2,0,3,1,1,1,3,1,2,0,1,4,6,2,3,0.25,0.333333333333333,0,0.333333333333333,1,0,4,2,0.25,0,1,FALSE,0
"2786","ADHD","start_with_long_delay"," test",1,"long",17,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",5,6,1,6,0.5,1,"Dafq7m1z",2.39376320014708,0,"rewarded","unrewarded","unrewarded",TRUE,0,0.3,1,4,1,4,0,4,1,2,0,1,4,6,2,4,0.25,0.333333333333333,0,0.25,1,1,4,4,0.25,0.25,0,FALSE,0
"2787","ADHD","start_with_long_delay"," test",1,"long",18,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",6,7,1,6,0.5,1,"Dafq7m1z",3.71271079988219,0,"unrewarded","rewarded","unrewarded",TRUE,0,0.1,0,4,3,3,1,4,1,2,1,1,4,6,3,4,0.25,0.333333333333333,0.333333333333333,0.25,1,1,3,4,0.333333333333333,0.25,1,FALSE,0
"2788","ADHD","start_with_long_delay"," test",1,"long",19,2,1,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",6,7,1,6,0.5,1,"Dafq7m1z",2.05673670000397,0,"rewarded","unrewarded","rewarded",FALSE,0,0.1,1,2,1,2,0,2,1,2,1,1,4,7,3,4,0.25,0.285714285714286,0.333333333333333,0.25,2,1,7,4,0.285714285714286,0.25,1,FALSE,0
"2789","ADHD","start_with_long_delay"," test",1,"long",20,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",6,7,1,6,0.5,1,"Dafq7m1z",1.47532489988953,0,"unrewarded","rewarded","unrewarded",FALSE,1,0.2,1,3,1,3,0,3,1,2,1,1,4,7,4,4,0.25,0.285714285714286,0.25,0.25,1,1,4,4,0.25,0.25,0,FALSE,0
"2790","ADHD","start_with_long_delay"," test",1,"long",21,4,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,"unrewarded",6,7,1,6,0.5,1,"Dafq7m1z",0.737396000185981,0,"unrewarded","unrewarded","rewarded",TRUE,0,0.1,1,3,4,4,1,3,1,2,1,1,4,7,4,5,0.25,0.285714285714286,0.25,0.2,1,1,5,4,0.2,0.25,0,FALSE,0
"2791","ADHD","start_with_long_delay"," test",1,"long",22,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",6,7,1,6,0.5,1,"Dafq7m1z",1.29272420005873,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.2,1,1,3,3,1,1,1,2,1,1,4,7,5,5,0.25,0.285714285714286,0.2,0.2,1,1,5,4,0.2,0.25,0,FALSE,0
"2792","ADHD","start_with_long_delay"," test",1,"long",23,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",6,7,1,6,0.5,1,"Dafq7m1z",0.493740699952468,0,"unrewarded","unrewarded","unrewarded",FALSE,0,0.3,1,4,1,4,0,4,1,2,1,1,4,7,5,6,0.25,0.285714285714286,0.2,0.166666666666667,1,1,6,4,0.166666666666667,0.25,0,FALSE,0
"2793","ADHD","start_with_long_delay"," test",1,"long",24,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",7,8,1,6,0.5,1,"Dafq7m1z",0.277942300075665,0,"unrewarded","unrewarded","unrewarded",FALSE,0,0.2,1,1,3,3,1,1,1,2,2,1,4,7,6,6,0.25,0.285714285714286,0.333333333333333,0.166666666666667,2,1,6,4,0.333333333333333,0.25,1,FALSE,0
"2794","ADHD","start_with_long_delay"," test",1,"long",25,1,4,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",7,8,1,6,0.5,1,"Dafq7m1z",0.702730899909511,0,"rewarded","unrewarded","unrewarded",FALSE,0,0.3,0,1,4,1,0,1,1,2,2,1,5,7,6,6,0.2,0.285714285714286,0.333333333333333,0.166666666666667,1,1,5,6,0.2,0.166666666666667,1,FALSE,0
"2795","ADHD","start_with_long_delay"," test",2,"short",1,2,3,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",0,8,1,6,0.5,1,"Dafq7m1z",0.827781100058928,0,"unrewarded","rewarded","unrewarded",FALSE,1,0.1,0,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,FALSE,1
"2796","ADHD","start_with_long_delay"," test",2,"short",2,2,3,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",0,8,1,6,0.5,1,"Dafq7m1z",0.579401499824598,1,"unrewarded","unrewarded","rewarded",TRUE,1,0.1,0,2,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,FALSE,0
"2797","ADHD","start_with_long_delay"," test",2,"short",3,3,4,4,0.55,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",0,8,1,6,0.5,1,"Dafq7m1z",0.765926799969748,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.1,0,3,4,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,NA,FALSE,0
"2798","ADHD","start_with_long_delay"," test",2,"short",4,4,3,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",1,9,1,6,0.5,1,"Dafq7m1z",0.880039200186729,0,"unrewarded","unrewarded","unrewarded",TRUE,1,0.1,1,4,3,4,0,4,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,FALSE,0
"2799","ADHD","start_with_long_delay"," test",2,"short",5,3,4,4,0.55,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",1,9,1,6,0.5,1,"Dafq7m1z",0.595693400129676,0,"rewarded","unrewarded","unrewarded",TRUE,1,0.1,0,3,4,3,0,3,0,0,0,1,0,1,2,1,0,0,0,1,0,1,2,1,0,1,0,FALSE,0
"2800","ADHD","start_with_long_delay"," test",2,"short",6,4,3,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",2,10,1,6,0.5,1,"Dafq7m1z",2.84511079988442,0,"unrewarded","rewarded","unrewarded",TRUE,1,0.1,1,4,3,4,0,4,0,0,0,2,0,1,2,2,0,0,0,1,2,0,2,2,1,0,1,FALSE,0
"2801","ADHD","start_with_long_delay"," test",2,"short",7,3,4,4,0.55,0.65," left",1,0.35,0.45,0.55,0.65,"rewarded",3,11,1,6,0.5,1,"Dafq7m1z",1.95238739997149,0,"rewarded","unrewarded","rewarded",TRUE,1,0.1,0,3,4,3,0,3,0,0,1,2,0,1,3,2,0,0,0.333333333333333,1,1,2,3,2,0.333333333333333,1,0,FALSE,0
"2802","ADHD","start_with_long_delay"," test",2,"short",8,4,2,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",3,11,1,6,0.5,1,"Dafq7m1z",1.13907840009779,0,"rewarded","rewarded","unrewarded",FALSE,1,0.2,1,4,2,4,0,4,0,0,1,2,0,1,3,3,0,0,0.333333333333333,0.666666666666667,2,0,3,1,0.666666666666667,0,1,FALSE,0
"2803","ADHD","start_with_long_delay"," test",2,"short",9,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",4,12,1,6,0.5,1,"Dafq7m1z",0.587469500023872,1,"unrewarded","rewarded","rewarded",TRUE,1,0.3,1,4,1,4,0,4,0,0,1,3,0,1,3,4,0,0,0.333333333333333,0.75,3,0,4,0,0.75,0,1,FALSE,0
"2804","ADHD","start_with_long_delay"," test",2,"short",10,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",4,12,1,6,0.5,1,"Dafq7m1z",0.496684500016272,0,"rewarded","unrewarded","rewarded",FALSE,1,0.2,1,3,1,3,0,3,0,0,1,3,0,1,4,4,0,0,0.25,0.75,1,0,4,0,0.25,0,1,FALSE,0
"2805","ADHD","start_with_long_delay"," test",2,"short",11,1,4,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,"rewarded",5,13,1,6,0.5,1,"Dafq7m1z",1.2012754001189,0,"unrewarded","rewarded","unrewarded",FALSE,1,0.3,0,1,4,1,0,1,1,0,1,3,1,1,4,4,1,0,0.25,0.75,1,3,1,4,1,0.75,1,FALSE,0
"2806","ADHD","start_with_long_delay"," test",2,"short",12,1,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,"rewarded",6,14,1,6,0.5,1,"Dafq7m1z",0.757985200034454,1,"rewarded","unrewarded","rewarded",TRUE,0,0.1,0,2,1,1,1,2,2,0,1,3,2,1,4,4,1,0,0.25,0.75,2,0,2,1,1,0,1,FALSE,0
"2807","ADHD","start_with_long_delay"," test",2,"short",13,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",6,14,1,6,0.5,1,"Dafq7m1z",0.559041499858722,0,"rewarded","rewarded","unrewarded",TRUE,0,0.2,1,3,1,3,0,3,2,0,1,3,2,1,5,4,1,0,0.2,0.75,1,2,5,2,0.2,1,0,FALSE,0
"2808","ADHD","start_with_long_delay"," test",2,"short",14,2,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",7,15,1,6,0.5,1,"Dafq7m1z",0.825598899973556,0,"unrewarded","rewarded","rewarded",FALSE,0,0.2,0,4,2,2,1,4,2,1,1,3,2,2,5,4,1,0.5,0.2,0.75,1,3,2,4,0.5,0.75,0,FALSE,0
"2809","ADHD","start_with_long_delay"," test",2,"short",15,1,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,"unrewarded",7,15,1,6,0.5,1,"Dafq7m1z",1.10998419998214,0,"rewarded","unrewarded","rewarded",FALSE,1,0.3,0,4,1,1,1,4,2,1,1,3,3,2,5,4,0.666666666666667,0.5,0.2,0.75,2,3,3,4,0.666666666666667,0.75,0,FALSE,0
"2810","ADHD","start_with_long_delay"," test",2,"short",16,1,3,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",7,15,1,6,0.5,1,"Dafq7m1z",0.367749900091439,1,"unrewarded","rewarded","unrewarded",TRUE,0,0.2,0,1,3,1,0,1,2,1,1,3,4,2,5,4,0.5,0.5,0.2,0.75,2,1,4,5,0.5,0.2,1,FALSE,0
"2811","ADHD","start_with_long_delay"," test",2,"short",17,2,4,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",7,15,1,6,0.5,1,"Dafq7m1z",0.296198599971831,0,"unrewarded","unrewarded","rewarded",FALSE,1,0.2,0,2,4,2,0,2,2,1,1,3,4,3,5,4,0.5,0.333333333333333,0.2,0.75,1,3,3,4,0.333333333333333,0.75,0,FALSE,0
"2812","ADHD","start_with_long_delay"," test",2,"short",18,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",7,15,1,6,0.5,1,"Dafq7m1z",1.31348080001771,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.3,1,4,1,4,0,4,2,1,1,3,4,3,5,5,0.5,0.333333333333333,0.2,0.6,3,2,5,4,0.6,0.5,1,FALSE,0
"2813","ADHD","start_with_long_delay"," test",2,"short",19,2,3,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",8,16,1,6,0.5,1,"Dafq7m1z",0.64856019988656,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.1,0,2,3,2,0,2,2,2,1,3,4,4,5,5,0.5,0.5,0.2,0.6,2,1,4,5,0.5,0.2,1,FALSE,0
"2814","ADHD","start_with_long_delay"," test",2,"short",20,4,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,"unrewarded",8,16,1,6,0.5,1,"Dafq7m1z",0.487301099812612,0,"rewarded","unrewarded","unrewarded",FALSE,0,0.1,1,3,4,4,1,3,2,2,1,3,4,4,5,6,0.5,0.5,0.2,0.5,3,1,6,5,0.5,0.2,1,FALSE,0
"2815","ADHD","start_with_long_delay"," test",2,"short",21,4,3,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",8,16,1,6,0.5,1,"Dafq7m1z",0.473368400009349,1,"unrewarded","rewarded","unrewarded",TRUE,0,0.1,1,4,3,4,0,4,2,2,1,3,4,4,5,7,0.5,0.5,0.2,0.428571428571429,3,1,7,5,0.428571428571429,0.2,1,FALSE,0
"2816","ADHD","start_with_long_delay"," test",2,"short",22,1,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,"rewarded",9,17,1,6,0.5,1,"Dafq7m1z",1.07805530005135,0,"unrewarded","unrewarded","rewarded",FALSE,0,0.2,0,3,1,1,1,3,3,2,1,3,5,4,5,7,0.6,0.5,0.2,0.428571428571429,3,1,5,5,0.6,0.2,1,FALSE,0
"2817","ADHD","start_with_long_delay"," test",2,"short",23,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",9,17,1,6,0.5,1,"Dafq7m1z",0.429227899992839,0,"rewarded","unrewarded","unrewarded",TRUE,0,0.2,1,3,1,3,0,3,3,2,1,3,5,4,6,7,0.6,0.5,0.166666666666667,0.428571428571429,1,3,6,5,0.166666666666667,0.6,0,FALSE,0
"2818","ADHD","start_with_long_delay"," test",2,"short",24,1,3,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",9,17,1,6,0.5,1,"Dafq7m1z",0.961344700073823,0,"unrewarded","rewarded","unrewarded",TRUE,1,0.2,0,1,3,1,0,1,3,2,1,3,6,4,6,7,0.5,0.5,0.166666666666667,0.428571428571429,3,1,6,6,0.5,0.166666666666667,1,FALSE,0
"2819","ADHD","start_with_long_delay"," test",2,"short",25,3,2,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",9,17,1,6,0.5,1,"Dafq7m1z",1.8918594000861,0,"unrewarded","unrewarded","rewarded",FALSE,1,0.1,1,3,2,3,0,3,3,2,1,3,6,4,7,7,0.5,0.5,0.142857142857143,0.428571428571429,1,2,7,4,0.142857142857143,0.5,0,FALSE,0
"2820","ADHD","start_with_long_delay"," test",3,"long",1,2,4,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,"rewarded",1,18,1,6,0.5,1,"Dafq7m1z",0.623542399844155,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.2,0,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,FALSE,1
"2821","ADHD","start_with_long_delay"," test",3,"long",2,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"unrewarded",1,18,1,6,0.5,1,"Dafq7m1z",0.544176799943671,0,"rewarded","unrewarded","unrewarded",FALSE,0,0.1,0,4,3,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,FALSE,0
"2822","ADHD","start_with_long_delay"," test",3,"long",3,1,3,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",1,18,1,6,0.5,1,"Dafq7m1z",0.828119399957359,0,"unrewarded","rewarded","unrewarded",TRUE,0,0.2,0,1,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,FALSE,0
"2823","ADHD","start_with_long_delay"," test",3,"long",4,2,1,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",2,19,1,6,0.5,1,"Dafq7m1z",0.771934000076726,0,"unrewarded","unrewarded","rewarded",TRUE,1,0.1,1,2,1,2,0,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,FALSE,0
"2824","ADHD","start_with_long_delay"," test",3,"long",5,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",2,19,1,6,0.5,1,"Dafq7m1z",2.78349689999595,0,"rewarded","unrewarded","unrewarded",FALSE,1,0.2,1,3,1,3,0,3,0,1,0,0,1,1,2,0,0,1,0,0,0,0,2,1,0,0,NA,FALSE,0
"2825","ADHD","start_with_long_delay"," test",3,"long",6,4,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,"rewarded",3,20,1,6,0.5,1,"Dafq7m1z",0.881051100092009,0,"unrewarded","rewarded","unrewarded",FALSE,0,0.2,1,2,4,4,1,2,0,1,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1,1,0,FALSE,0
"2826","ADHD","start_with_long_delay"," test",3,"long",7,2,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",4,21,1,6,0.5,1,"Dafq7m1z",0.644773300038651,0,"rewarded","unrewarded","rewarded",FALSE,1,0.1,1,1,2,2,1,1,0,2,0,1,1,2,2,1,0,1,0,1,2,0,2,1,1,0,1,FALSE,0
"2827","ADHD","start_with_long_delay"," test",3,"long",8,1,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,"unrewarded",4,21,1,6,0.5,1,"Dafq7m1z",0.996318399906158,0,"rewarded","rewarded","unrewarded",TRUE,1,0.1,0,2,1,1,1,2,0,2,0,1,2,2,2,1,0,1,0,1,0,2,2,2,0,1,0,FALSE,0
"2828","ADHD","start_with_long_delay"," test",3,"long",9,1,4,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",4,21,1,6,0.5,1,"Dafq7m1z",0.40918039996177,1,"unrewarded","rewarded","rewarded",TRUE,0,0.3,0,1,4,1,0,1,0,2,0,1,3,2,2,1,0,1,0,1,0,1,3,1,0,1,0,FALSE,0
"2829","ADHD","start_with_long_delay"," test",3,"long",10,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",5,22,1,6,0.5,1,"Dafq7m1z",0.527972099836916,0,"unrewarded","unrewarded","rewarded",FALSE,0,0.1,0,4,3,3,1,4,0,2,1,1,3,2,3,1,0,1,0.333333333333333,1,1,1,3,1,0.333333333333333,1,0,FALSE,0
"2830","ADHD","start_with_long_delay"," test",3,"long",11,3,2,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",5,22,1,6,0.5,1,"Dafq7m1z",1.90361409983598,1,"rewarded","unrewarded","unrewarded",TRUE,0,0.1,1,3,2,3,0,3,0,2,1,1,3,2,4,1,0,1,0.25,1,1,2,4,2,0.25,1,0,FALSE,0
"2831","ADHD","start_with_long_delay"," test",3,"long",12,4,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",6,23,1,6,0.5,1,"Dafq7m1z",0.78733819979243,0,"unrewarded","rewarded","unrewarded",FALSE,0,0.3,1,1,4,4,1,1,0,2,1,2,3,2,4,2,0,1,0.25,1,2,0,2,3,1,0,1,FALSE,0
"2832","ADHD","start_with_long_delay"," test",3,"long",13,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",7,24,1,6,0.5,1,"Dafq7m1z",0.948000200092793,0,"rewarded","unrewarded","rewarded",TRUE,1,0.1,0,4,3,3,1,4,0,2,2,2,3,2,5,2,0,1,0.4,1,2,2,5,2,0.4,1,0,FALSE,0
"2833","ADHD","start_with_long_delay"," test",3,"long",14,4,3,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",8,25,1,6,0.5,1,"Dafq7m1z",1.27108109998517,0,"rewarded","rewarded","unrewarded",TRUE,0,0.1,1,4,3,4,0,4,0,2,2,3,3,2,5,3,0,1,0.4,1,3,2,3,5,1,0.4,1,FALSE,0
"2834","ADHD","start_with_long_delay"," test",3,"long",15,1,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,"unrewarded",8,25,1,6,0.5,1,"Dafq7m1z",0.848052700050175,0,"rewarded","rewarded","rewarded",FALSE,0,0.2,0,3,1,1,1,3,0,2,2,3,4,2,5,3,0,1,0.4,1,0,2,4,5,0,0.4,0,FALSE,0
"2835","ADHD","start_with_long_delay"," test",3,"long",16,2,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,"unrewarded",8,25,1,6,0.5,1,"Dafq7m1z",0.589035399956629,0,"unrewarded","rewarded","rewarded",FALSE,1,0.1,0,3,2,2,1,3,0,2,2,3,4,3,5,3,0,0.666666666666667,0.4,1,2,2,3,5,0.666666666666667,0.4,1,FALSE,0
"2836","ADHD","start_with_long_delay"," test",3,"long",17,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",8,25,1,6,0.5,1,"Dafq7m1z",1.12213669996709,0,"unrewarded","unrewarded","rewarded",FALSE,1,0.2,1,1,3,3,1,1,0,2,2,3,4,3,6,3,0,0.666666666666667,0.333333333333333,1,2,0,6,4,0.333333333333333,0,1,FALSE,0
"2837","ADHD","start_with_long_delay"," test",3,"long",18,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",8,25,1,6,0.5,1,"Dafq7m1z",1.79350380017422,1,"unrewarded","unrewarded","unrewarded",TRUE,1,0.2,1,1,3,3,1,1,0,2,2,3,4,3,7,3,0,0.666666666666667,0.285714285714286,1,2,0,7,4,0.285714285714286,0,1,FALSE,0
"2838","ADHD","start_with_long_delay"," test",3,"long",19,1,2,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",8,25,1,6,0.5,1,"Dafq7m1z",0.857663000002503,0,"unrewarded","unrewarded","unrewarded",FALSE,0,0.1,0,1,2,1,0,1,0,2,2,3,5,3,7,3,0,0.666666666666667,0.285714285714286,1,0,2,5,3,0,0.666666666666667,0,FALSE,0
"2839","ADHD","start_with_long_delay"," test",3,"long",20,4,3,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",8,25,1,6,0.5,1,"Dafq7m1z",2.69301249994896,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.1,1,4,3,4,0,4,0,2,2,3,5,3,7,4,0,0.666666666666667,0.285714285714286,0.75,3,2,4,7,0.75,0.285714285714286,1,FALSE,0
"2840","ADHD","start_with_long_delay"," test",3,"long",21,3,2,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",8,25,1,6,0.5,1,"Dafq7m1z",2.87654129997827,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.1,1,3,2,3,0,3,0,2,2,3,5,3,8,4,0,0.666666666666667,0.25,0.75,2,2,8,3,0.25,0.666666666666667,0,FALSE,0
"2841","ADHD","start_with_long_delay"," test",3,"long",22,2,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",9,26,1,6,0.5,1,"Dafq7m1z",0.545786899980158,0,"unrewarded","unrewarded","unrewarded",FALSE,0,0.2,0,4,2,2,1,4,0,3,2,3,5,4,8,4,0,0.75,0.25,0.75,3,3,4,4,0.75,0.75,0,FALSE,0
"2842","ADHD","start_with_long_delay"," test",3,"long",23,4,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,"rewarded",10,27,1,6,0.5,1,"Dafq7m1z",1.60753090004437,0,"rewarded","unrewarded","unrewarded",FALSE,1,0.1,1,3,4,4,1,3,0,3,2,4,5,4,8,5,0,0.75,0.25,0.8,4,2,5,8,0.8,0.25,1,FALSE,0
"2843","ADHD","start_with_long_delay"," test",3,"long",24,4,3,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",11,28,1,6,0.5,1,"Dafq7m1z",2.39949549990706,1,"rewarded","rewarded","unrewarded",TRUE,0,0.1,1,4,3,4,0,4,0,3,2,5,5,4,8,6,0,0.75,0.25,0.833333333333333,5,2,6,8,0.833333333333333,0.25,1,FALSE,0
"2844","ADHD","start_with_long_delay"," test",3,"long",25,3,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,"rewarded",12,29,1,6,0.5,1,"Dafq7m1z",0.439375799847767,0,"rewarded","rewarded","rewarded",FALSE,0,0.1,1,2,3,3,1,2,0,3,3,5,5,4,9,6,0,0.75,0.333333333333333,0.833333333333333,3,3,9,4,0.333333333333333,0.75,0,FALSE,0
"2845","ADHD","start_with_long_delay"," test",4,"short",1,4,2,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,"rewarded",1,30,1,6,0.5,1,"Dafq7m1z",0.612956599798054,0,"rewarded","rewarded","rewarded",FALSE,0,0.2,1,4,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,FALSE,1
"2846","ADHD","start_with_long_delay"," test",4,"short",2,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",2,31,1,6,0.5,1,"Dafq7m1z",0.644315399928018,0,"rewarded","rewarded","rewarded",FALSE,0,0.2,1,1,3,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,FALSE,0
"2847","ADHD","start_with_long_delay"," test",4,"short",3,4,3,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",3,32,1,6,0.5,1,"Dafq7m1z",0.518841899931431,0,"rewarded","rewarded","rewarded",TRUE,0,0.1,1,4,3,4,0,4,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,FALSE,0
"2848","ADHD","start_with_long_delay"," test",4,"short",4,4,2,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",3,32,1,6,0.5,1,"Dafq7m1z",0.729384500067681,1,"rewarded","rewarded","rewarded",TRUE,1,0.2,1,4,2,4,0,4,0,0,1,1,0,0,1,2,0,0,1,0.5,1,0,2,0,0.5,0,1,FALSE,0
"2849","ADHD","start_with_long_delay"," test",4,"short",5,2,3,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",3,32,1,6,0.5,1,"Dafq7m1z",1.024253499927,0,"unrewarded","rewarded","rewarded",FALSE,1,0.1,0,2,3,2,0,2,0,0,1,1,0,1,1,2,0,0,1,0.5,0,1,1,1,0,1,0,FALSE,0
"2850","ADHD","start_with_long_delay"," test",4,"short",6,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",4,33,1,6,0.5,1,"Dafq7m1z",0.537333299871534,0,"unrewarded","unrewarded","rewarded",FALSE,0,0.2,1,1,3,3,1,1,0,0,2,1,0,1,2,2,0,0,1,0.5,2,0,2,0,1,0,1,FALSE,0
